"","CustID","Week","Calls","Minutes","Amt"
"5828",1250,2,119,3.96666666666667,71.4
"5829",1250,3,56,12.1333333333333,131.04
"5830",1250,4,126,10.5,126
"5831",1250,5,140,9.33333333333333,39.2
"5832",1250,6,140,18.6666666666667,190.4
"5833",1250,7,63,9.45,90.72
"5834",1250,8,70,10.5,170.1
"5835",1250,9,161,32.2,483
"5836",1250,10,56,9.33333333333333,89.6
"5837",1250,11,63,2.1,10.08
"5838",1250,12,70,8.16666666666667,63.7
"5839",1250,13,7,0.583333333333333,4.2
"5840",1250,14,28,4.2,57.96
"5841",1250,15,70,1.16666666666667,11.2
"5842",1250,16,182,30.3333333333333,345.8
"5843",1250,17,161,13.4166666666667,56.35
"5844",1250,18,42,2.8,20.16
"5845",1250,19,70,4.66666666666667,39.2
"5846",1250,20,70,17.5,136.5
"5847",1250,21,21,3.15,18.9
"5848",1250,22,35,1.75,31.5
"5849",1250,23,49,0.816666666666667,2.94
"5850",1250,24,77,12.8333333333333,77
"5851",1251,2,56,7.46666666666667,22.4
"5852",1251,3,70,10.5,56.7
"5853",1251,4,119,5.95,96.39
"5854",1251,5,14,2.8,38.64
"5855",1251,6,154,12.8333333333333,177.1
"5856",1251,7,56,8.4,120.96
"5857",1251,8,28,3.73333333333333,17.92
"5858",1251,9,168,14,159.6
"5859",1251,10,70,2.33333333333333,7
"5860",1251,11,35,2.33333333333333,23.8
"5861",1251,12,70,11.6666666666667,112
"5862",1251,13,14,3.5,39.9
"5863",1251,14,161,2.68333333333333,35.42
"5864",1251,15,70,5.83333333333333,101.5
"5865",1251,16,70,11.6666666666667,70
"5866",1251,17,70,17.5,168
"5867",1251,18,42,5.6,40.32
"5868",1251,19,126,16.8,60.48
"5869",1251,20,7,0.583333333333333,3.5
"5870",1251,21,147,22.05,145.53
"5871",1251,22,49,3.26666666666667,58.8
"5872",1251,23,49,7.35,97.02
"5873",1251,24,168,11.2,188.16
"5874",1252,2,42,0.7,3.78
"5875",1252,3,70,8.16666666666667,93.1
"5876",1252,4,133,11.0833333333333,139.65
"5877",1252,5,147,17.15,61.74
"5878",1252,6,63,2.1,32.76
"5879",1252,7,70,17.5,63
"5880",1252,8,7,0.466666666666667,7.84
"5881",1252,9,140,9.33333333333333,168
"5882",1252,10,70,4.66666666666667,75.6
"5883",1252,11,140,11.6666666666667,98
"5884",1252,12,70,17.5,252
"5885",1252,13,56,4.66666666666667,81.2
"5886",1252,14,70,5.83333333333333,77
"5887",1252,15,63,7.35,44.1
"5888",1252,16,126,21,75.6
"5889",1252,17,98,13.0666666666667,188.16
"5890",1252,18,63,4.2,22.68
"5891",1252,19,182,33.3666666666667,240.24
"5892",1252,20,105,26.25,94.5
"5893",1252,21,175,20.4166666666667,134.75
"5894",1252,22,126,27.3,442.26
"5895",1252,23,119,27.7666666666667,199.92
"5896",1252,24,168,28,470.4
"5897",1253,2,112,11.2,201.6
"5898",1253,3,70,14,193.2
"5899",1253,4,56,8.4,85.68
"5900",1253,5,161,18.7833333333333,202.86
"5901",1253,6,35,4.66666666666667,22.4
"5902",1253,7,70,2.33333333333333,18.2
"5903",1253,8,14,1.4,12.6
"5904",1253,9,112,1.86666666666667,24.64
"5905",1253,10,70,5.83333333333333,70
"5906",1253,11,182,3.03333333333333,23.66
"5907",1253,12,63,7.35,97.02
"5908",1253,13,42,4.2,27.72
"5909",1253,14,98,11.4333333333333,82.32
"5910",1253,15,56,3.73333333333333,67.2
"5911",1253,16,182,9.1,141.96
"5912",1253,17,84,5.6,97.44
"5913",1253,18,49,1.63333333333333,18.62
"5914",1253,19,49,1.63333333333333,17.64
"5915",1253,20,112,7.46666666666667,67.2
"5916",1253,21,182,18.2,163.8
"5917",1253,22,189,9.45,62.37
"5918",1253,23,28,3.73333333333333,58.24
"5919",1253,24,119,9.91666666666667,35.7
"5920",1254,2,154,12.8333333333333,115.5
"5921",1254,3,63,15.75,56.7
"5922",1254,4,175,37.9166666666667,341.25
"5923",1254,5,112,18.6666666666667,56
"5924",1254,6,140,7,71.4
"5925",1254,7,70,7,113.4
"5926",1254,8,56,3.73333333333333,60.48
"5927",1254,9,196,29.4,458.64
"5928",1254,10,63,8.4,50.4
"5929",1254,11,70,17.5,231
"5930",1254,12,56,8.4,120.96
"5931",1254,13,42,10.5,132.3
"5932",1254,14,84,5.6,57.12
"5933",1254,15,56,0.933333333333333,12.32
"5934",1254,16,49,8.98333333333333,150.92
"5935",1254,17,182,6.06666666666667,94.64
"5936",1254,18,35,8.75,63
"5937",1254,19,56,12.1333333333333,174.72
"5938",1254,20,49,4.08333333333333,61.25
"5939",1254,21,161,24.15,434.7
"5940",1254,22,154,35.9333333333333,107.8
"5941",1254,23,91,13.65,65.52
"5942",1254,24,98,24.5,73.5
"5943",1255,2,161,24.15,115.92
"5944",1255,3,56,5.6,94.08
"5945",1255,4,84,14,168
"5946",1255,5,14,1.63333333333333,9.8
"5947",1255,6,182,21.2333333333333,165.62
"5948",1255,7,63,4.2,73.08
"5949",1255,8,42,7.7,101.64
"5950",1255,9,203,3.38333333333333,34.51
"5951",1255,10,56,2.8,48.72
"5952",1255,11,126,16.8,110.88
"5953",1255,12,56,14,193.2
"5954",1255,13,63,8.4,80.64
"5955",1255,14,182,3.03333333333333,30.94
"5956",1255,15,63,8.4,90.72
"5957",1255,16,56,4.66666666666667,19.6
"5958",1255,17,119,1.98333333333333,11.9
"5959",1255,18,35,4.08333333333333,22.05
"5960",1255,19,7,1.63333333333333,8.82
"5961",1255,20,77,2.56666666666667,29.26
"5962",1255,21,49,3.26666666666667,17.64
"5963",1255,22,154,12.8333333333333,130.9
"5964",1255,23,63,9.45,113.4
"5965",1255,24,140,16.3333333333333,254.8
"5966",1256,2,77,12.8333333333333,223.3
"5967",1256,3,56,7.46666666666667,71.68
"5968",1256,4,105,12.25,132.3
"5969",1256,5,84,18.2,141.96
"5970",1256,6,70,11.6666666666667,56
"5971",1256,7,56,10.2666666666667,184.8
"5972",1256,8,42,5.6,77.28
"5973",1256,9,133,8.86666666666667,63.84
"5974",1256,10,56,7.46666666666667,89.6
"5975",1256,11,182,12.1333333333333,138.32
"5976",1256,12,63,3.15,35.91
"5977",1256,13,49,5.71666666666667,54.88
"5978",1256,14,119,15.8666666666667,57.12
"5979",1256,15,63,1.05,18.9
"5980",1256,16,7,1.05,4.41
"5981",1256,17,210,24.5,176.4
"5982",1256,18,63,15.75,47.25
"5983",1256,19,126,6.3,79.38
"5984",1256,20,56,7.46666666666667,40.32
"5985",1256,21,133,8.86666666666667,101.08
"5986",1256,22,98,13.0666666666667,172.48
"5987",1256,23,28,3.26666666666667,31.36
"5988",1256,24,42,1.4,10.08
"5989",1257,2,147,17.15,51.45
"5990",1257,3,63,12.6,105.84
"5991",1257,4,84,15.4,120.12
"5992",1257,5,175,26.25,330.75
"5993",1257,6,126,8.4,65.52
"5994",1257,7,56,7.46666666666667,44.8
"5995",1257,8,63,3.15,32.13
"5996",1257,9,203,6.76666666666667,89.32
"5997",1257,10,63,4.2,75.6
"5998",1257,11,49,1.63333333333333,21.56
"5999",1257,12,63,3.15,45.36
"6000",1257,13,35,0.583333333333333,5.25
"6001",1257,14,210,3.5,12.6
"6002",1257,15,56,8.4,55.44
"6003",1257,16,126,14.7,141.12
"6004",1257,17,133,6.65,55.86
"6005",1257,18,119,9.91666666666667,65.45
"6006",1257,19,21,3.15,20.79
"6007",1257,20,147,4.9,76.44
"6008",1257,21,154,33.3666666666667,260.26
"6009",1257,22,84,14,210
"6010",1257,23,77,16.6833333333333,220.22
"6011",1257,24,70,4.66666666666667,81.2
"6012",1258,2,147,17.15,154.35
"6013",1258,3,63,10.5,157.5
"6014",1258,4,147,2.45,24.99
"6015",1258,5,49,5.71666666666667,65.17
"6016",1258,6,182,6.06666666666667,25.48
"6017",1258,7,63,3.15,32.13
"6018",1258,8,49,4.08333333333333,14.7
"6019",1258,9,112,20.5333333333333,357.28
"6020",1258,10,63,2.1,37.8
"6021",1258,11,56,14,134.4
"6022",1258,12,56,0.933333333333333,8.96
"6023",1258,13,35,8.16666666666667,127.4
"6024",1258,14,133,19.95,215.46
"6025",1258,15,56,6.53333333333333,19.6
"6026",1258,16,21,3.5,44.1
"6027",1258,17,56,4.66666666666667,25.2
"6028",1258,18,133,15.5166666666667,269.99
"6029",1258,19,133,8.86666666666667,31.92
"6030",1258,20,84,21,214.2
"6031",1258,21,168,19.6,82.32
"6032",1258,22,14,3.03333333333333,20.02
"6033",1258,23,63,9.45,73.71
"6034",1258,24,63,9.45,34.02
"6035",1259,2,126,4.2,25.2
"6036",1259,3,56,10.2666666666667,86.24
"6037",1259,4,49,0.816666666666667,12.74
"6038",1259,5,133,26.6,399
"6039",1259,6,49,5.71666666666667,75.46
"6040",1259,7,63,8.4,55.44
"6041",1259,8,35,5.83333333333333,70
"6042",1259,9,105,26.25,157.5
"6043",1259,10,56,14,50.4
"6044",1259,11,7,0.816666666666667,14.7
"6045",1259,12,56,13.0666666666667,156.8
"6046",1259,13,63,3.15,56.7
"6047",1259,14,56,6.53333333333333,94.08
"6048",1259,15,49,8.16666666666667,122.5
"6049",1259,16,133,6.65,31.92
"6050",1259,17,70,17.5,294
"6051",1259,18,147,12.25,191.1
"6052",1259,19,119,9.91666666666667,142.8
"6053",1259,20,77,10.2666666666667,49.28
"6054",1259,21,105,12.25,110.25
"6055",1259,22,28,3.73333333333333,49.28
"6056",1259,23,70,11.6666666666667,154
"6057",1259,24,84,2.8,45.36
"6058",1260,2,140,9.33333333333333,50.4
"6059",1260,3,56,6.53333333333333,47.04
"6060",1260,4,84,2.8,47.04
"6061",1260,5,42,10.5,31.5
"6062",1260,6,56,6.53333333333333,101.92
"6063",1260,7,56,9.33333333333333,112
"6064",1260,8,35,8.16666666666667,39.2
"6065",1260,9,126,18.9,136.08
"6066",1260,10,56,6.53333333333333,50.96
"6067",1260,11,126,8.4,90.72
"6068",1260,12,49,2.45,24.99
"6069",1260,13,119,17.85,160.65
"6070",1260,14,70,11.6666666666667,189
"6071",1260,15,7,1.05,17.64
"6072",1260,16,119,5.95,17.85
"6073",1260,17,63,5.25,75.6
"6074",1260,18,63,5.25,85.05
"6075",1260,19,133,15.5166666666667,260.68
"6076",1260,20,77,12.8333333333333,161.7
"6077",1260,21,91,9.1,81.9
"6078",1260,22,63,4.2,63
"6079",1260,23,63,8.4,70.56
"6080",1260,24,161,24.15,362.25
"6081",1261,2,161,37.5666666666667,450.8
"6082",1261,3,49,12.25,80.85
"6083",1261,4,112,26.1333333333333,423.36
"6084",1261,5,56,5.6,100.8
"6085",1261,6,7,0.933333333333333,14
"6086",1261,7,56,13.0666666666667,117.6
"6087",1261,8,63,15.75,94.5
"6088",1261,9,56,6.53333333333333,43.12
"6089",1261,10,49,12.25,95.55
"6090",1261,11,112,9.33333333333333,156.8
"6091",1261,12,7,1.05,10.71
"6092",1261,13,133,15.5166666666667,74.48
"6093",1261,14,63,9.45,170.1
"6094",1261,15,14,1.16666666666667,10.5
"6095",1261,16,133,8.86666666666667,106.4
"6096",1261,17,63,5.25,94.5
"6097",1261,18,49,1.63333333333333,17.64
"6098",1261,19,168,2.8,45.36
"6099",1261,20,63,15.75,94.5
"6100",1261,21,112,14.9333333333333,152.32
"6101",1261,22,126,12.6,196.56
"6102",1261,23,91,13.65,196.56
"6103",1261,24,84,21,201.6
"6104",1262,2,35,8.16666666666667,83.3
"6105",1262,3,7,0.583333333333333,3.85
"6106",1262,4,56,1.86666666666667,14.56
"6107",1262,5,28,3.26666666666667,13.72
"6108",1262,6,126,29.4,423.36
"6109",1262,7,49,12.25,198.45
"6110",1262,8,119,19.8333333333333,309.4
"6111",1262,9,70,11.6666666666667,203
"6112",1262,10,7,0.583333333333333,4.2
"6113",1262,11,133,22.1666666666667,292.6
"6114",1262,12,14,0.466666666666667,7.28
"6115",1262,13,147,7.35,70.56
"6116",1262,14,63,5.25,18.9
"6117",1262,15,63,4.2,35.28
"6118",1262,16,168,14,176.4
"6119",1262,17,56,1.86666666666667,19.04
"6120",1262,18,63,10.5,170.1
"6121",1262,19,77,8.98333333333333,37.73
"6122",1262,20,56,1.86666666666667,13.44
"6123",1262,21,147,22.05,291.06
"6124",1262,22,14,2.56666666666667,15.4
"6125",1262,23,28,5.13333333333333,86.24
"6126",1262,24,119,15.8666666666667,218.96
"6127",1263,2,133,31.0333333333333,465.5
"6128",1263,3,14,3.5,14.7
"6129",1263,4,161,16.1,106.26
"6130",1263,5,21,4.2,45.36
"6131",1263,6,21,1.05,13.23
"6132",1263,7,7,1.16666666666667,16.8
"6133",1263,8,133,4.43333333333333,77.14
"6134",1263,9,63,3.15,11.34
"6135",1263,10,14,3.5,18.9
"6136",1263,11,105,7,126
"6137",1263,12,63,15.75,274.05
"6138",1263,13,63,8.4,80.64
"6139",1263,14,56,3.73333333333333,56
"6140",1263,15,35,5.25,72.45
"6141",1263,16,77,12.8333333333333,231
"6142",1263,17,56,1.86666666666667,16.8
"6143",1263,18,56,7.46666666666667,80.64
"6144",1263,19,133,24.3833333333333,102.41
"6145",1263,20,49,8.16666666666667,132.3
"6146",1263,21,14,3.5,50.4
"6147",1263,22,147,26.95,274.89
"6148",1263,23,21,5.25,25.2
"6149",1263,24,49,1.63333333333333,27.44
"6150",1264,2,168,33.6,342.72
"6151",1264,3,63,5.25,59.85
"6152",1264,4,175,29.1666666666667,192.5
"6153",1264,5,203,33.8333333333333,568.4
"6154",1264,6,133,19.95,83.79
"6155",1264,7,14,1.86666666666667,6.72
"6156",1264,8,147,24.5,264.6
"6157",1264,9,63,3.15,52.92
"6158",1264,10,63,8.4,50.4
"6159",1264,11,140,11.6666666666667,196
"6160",1264,12,35,4.66666666666667,75.6
"6161",1264,13,49,12.25,139.65
"6162",1264,14,56,8.4,45.36
"6163",1264,15,70,10.5,69.3
"6164",1264,16,133,6.65,119.7
"6165",1264,17,70,10.5,81.9
"6166",1264,18,161,16.1,57.96
"6167",1264,19,35,1.16666666666667,7.7
"6168",1264,20,154,7.7,124.74
"6169",1264,21,175,8.75,78.75
"6170",1264,22,154,20.5333333333333,209.44
"6171",1264,23,140,11.6666666666667,70
"6172",1264,24,119,17.85,235.62
"6173",1265,2,70,11.6666666666667,91
"6174",1265,3,35,2.91666666666667,10.5
"6175",1265,4,42,6.3,34.02
"6176",1265,5,84,15.4,110.88
"6177",1265,6,119,9.91666666666667,124.95
"6178",1265,7,63,2.1,20.16
"6179",1265,8,63,4.2,45.36
"6180",1265,9,56,3.73333333333333,33.6
"6181",1265,10,35,2.91666666666667,10.5
"6182",1265,11,126,4.2,75.6
"6183",1265,12,70,17.5,315
"6184",1265,13,63,5.25,31.5
"6185",1265,14,70,10.5,138.6
"6186",1265,15,14,0.933333333333333,15.12
"6187",1265,16,35,7.58333333333333,109.2
"6188",1265,17,70,17.5,115.5
"6189",1265,18,98,8.16666666666667,102.9
"6190",1265,19,91,6.06666666666667,40.04
"6191",1265,20,119,27.7666666666667,249.9
"6192",1265,21,147,19.6,105.84
"6193",1265,22,98,11.4333333333333,34.3
"6194",1265,23,154,25.6666666666667,154
"6195",1265,24,175,11.6666666666667,133
"6196",1266,2,42,2.1,20.16
"6197",1266,3,70,2.33333333333333,19.6
"6198",1266,4,161,32.2,231.84
"6199",1266,5,91,12.1333333333333,36.4
"6200",1266,6,133,4.43333333333333,55.86
"6201",1266,7,35,2.33333333333333,8.4
"6202",1266,8,49,8.16666666666667,78.4
"6203",1266,9,56,6.53333333333333,74.48
"6204",1266,10,70,2.33333333333333,19.6
"6205",1266,11,105,14,210
"6206",1266,12,14,0.466666666666667,8.4
"6207",1266,13,56,10.2666666666667,30.8
"6208",1266,14,70,4.66666666666667,67.2
"6209",1266,15,63,5.25,15.75
"6210",1266,16,91,7.58333333333333,113.75
"6211",1266,17,70,8.16666666666667,137.2
"6212",1266,18,91,12.1333333333333,145.6
"6213",1266,19,126,21,289.8
"6214",1266,20,133,6.65,115.71
"6215",1266,21,182,15.1666666666667,63.7
"6216",1266,22,210,10.5,75.6
"6217",1266,23,63,10.5,144.9
"6218",1266,24,91,7.58333333333333,59.15
"6219",1267,2,175,23.3333333333333,406
"6220",1267,3,14,2.33333333333333,35
"6221",1267,4,42,1.4,25.2
"6222",1267,5,196,9.8,29.4
"6223",1267,6,168,28,285.6
"6224",1267,7,70,17.5,52.5
"6225",1267,8,63,2.1,10.08
"6226",1267,9,70,11.6666666666667,49
"6227",1267,10,14,1.63333333333333,15.68
"6228",1267,11,147,17.15,236.67
"6229",1267,12,63,11.55,62.37
"6230",1267,13,161,10.7333333333333,90.16
"6231",1267,14,70,5.83333333333333,73.5
"6232",1267,15,7,1.16666666666667,14.7
"6233",1267,16,126,12.6,98.28
"6234",1267,17,56,3.73333333333333,51.52
"6235",1267,18,161,18.7833333333333,247.94
"6236",1267,19,63,15.75,75.6
"6237",1267,20,56,8.4,90.72
"6238",1267,21,70,8.16666666666667,73.5
"6239",1267,22,133,22.1666666666667,305.9
"6240",1267,23,35,2.91666666666667,15.75
"6241",1267,24,63,3.15,11.34
"6242",1268,2,154,7.7,133.98
"6243",1268,3,63,5.25,18.9
"6244",1268,4,140,28,218.4
"6245",1268,5,189,22.05,238.14
"6246",1268,6,77,19.25,196.35
"6247",1268,7,14,0.933333333333333,10.64
"6248",1268,8,56,1.86666666666667,10.08
"6249",1268,9,70,1.16666666666667,4.9
"6250",1268,10,63,2.1,23.94
"6251",1268,11,189,6.3,18.9
"6252",1268,12,7,0.466666666666667,5.04
"6253",1268,13,98,6.53333333333333,70.56
"6254",1268,14,56,9.33333333333333,44.8
"6255",1268,15,14,2.1,31.5
"6256",1268,16,63,15.75,141.75
"6257",1268,17,63,15.75,160.65
"6258",1268,18,140,7,100.8
"6259",1268,19,140,23.3333333333333,378
"6260",1268,20,21,0.7,12.6
"6261",1268,21,7,0.933333333333333,15.12
"6262",1268,22,147,24.5,367.5
"6263",1268,23,140,4.66666666666667,25.2
"6264",1268,24,49,5.71666666666667,51.45
"6265",1269,2,42,4.9,17.64
"6266",1269,3,7,1.75,14.7
"6267",1269,4,84,14,176.4
"6268",1269,5,133,6.65,79.8
"6269",1269,6,133,11.0833333333333,86.45
"6270",1269,7,63,2.1,21.42
"6271",1269,8,161,10.7333333333333,90.16
"6272",1269,9,70,15.1666666666667,163.8
"6273",1269,10,7,1.75,15.75
"6274",1269,11,126,6.3,60.48
"6275",1269,12,14,0.933333333333333,11.2
"6276",1269,13,91,15.1666666666667,200.2
"6277",1269,14,63,9.45,90.72
"6278",1269,15,21,2.45,10.29
"6279",1269,16,140,2.33333333333333,32.2
"6280",1269,17,63,5.25,50.4
"6281",1269,18,56,2.8,47.04
"6282",1269,19,42,3.5,14.7
"6283",1269,20,7,1.75,13.65
"6284",1269,21,105,24.5,220.5
"6285",1269,22,98,22.8666666666667,137.2
"6286",1269,23,182,12.1333333333333,174.72
"6287",1269,24,84,11.2,73.92
"6288",1270,2,63,5.25,40.95
"6289",1270,3,14,2.33333333333333,16.8
"6290",1270,4,140,16.3333333333333,107.8
"6291",1270,5,21,0.35,2.31
"6292",1270,6,35,6.41666666666667,57.75
"6293",1270,7,7,0.466666666666667,4.48
"6294",1270,8,98,14.7,149.94
"6295",1270,9,56,8.4,40.32
"6296",1270,10,14,0.466666666666667,1.4
"6297",1270,11,189,15.75,283.5
"6298",1270,12,21,3.5,46.2
"6299",1270,13,161,5.36666666666667,86.94
"6300",1270,14,63,7.35,114.66
"6301",1270,15,56,9.33333333333333,39.2
"6302",1270,16,42,10.5,50.4
"6303",1270,17,63,2.1,11.34
"6304",1270,18,147,17.15,298.41
"6305",1270,19,189,15.75,189
"6306",1270,20,21,2.8,48.72
"6307",1270,21,112,28,100.8
"6308",1270,22,119,9.91666666666667,178.5
"6309",1270,23,70,3.5,23.1
"6310",1270,24,105,1.75,31.5
"6311",1271,2,154,15.4,46.2
"6312",1271,3,21,0.35,5.46
"6313",1271,4,112,9.33333333333333,28
"6314",1271,5,42,2.8,18.48
"6315",1271,6,91,6.06666666666667,18.2
"6316",1271,7,14,2.1,6.3
"6317",1271,8,91,3.03333333333333,54.6
"6318",1271,9,63,15.75,274.05
"6319",1271,10,21,2.45,19.11
"6320",1271,11,203,10.15,182.7
"6321",1271,12,56,14,235.2
"6322",1271,13,140,23.3333333333333,140
"6323",1271,14,63,10.5,69.3
"6324",1271,15,56,5.6,36.96
"6325",1271,16,189,3.15,28.35
"6326",1271,17,56,5.6,20.16
"6327",1271,18,28,6.53333333333333,47.04
"6328",1271,19,56,7.46666666666667,116.48
"6329",1271,20,21,5.25,44.1
"6330",1271,21,49,5.71666666666667,75.46
"6331",1271,22,63,10.5,182.7
"6332",1271,23,126,10.5,113.4
"6333",1271,24,42,7,100.8
"6334",1272,2,63,11.55,124.74
"6335",1272,3,56,14,67.2
"6336",1272,4,91,13.65,204.75
"6337",1272,5,21,3.15,22.68
"6338",1272,6,126,8.4,115.92
"6339",1272,7,21,0.7,9.66
"6340",1272,8,161,26.8333333333333,322
"6341",1272,9,63,15.75,236.25
"6342",1272,10,56,14,159.6
"6343",1272,11,140,2.33333333333333,12.6
"6344",1272,12,56,9.33333333333333,39.2
"6345",1272,13,56,6.53333333333333,27.44
"6346",1272,14,56,5.6,26.88
"6347",1272,15,70,3.5,60.9
"6348",1272,16,56,9.33333333333333,140
"6349",1272,17,56,13.0666666666667,101.92
"6350",1272,18,154,7.7,50.82
"6351",1272,19,196,26.1333333333333,235.2
"6352",1272,20,56,4.66666666666667,30.8
"6353",1272,21,77,6.41666666666667,34.65
"6354",1272,22,70,8.16666666666667,147
"6355",1272,23,182,6.06666666666667,87.36
"6356",1272,24,140,21,151.2
"6357",1273,2,112,28,420
"6358",1273,3,56,1.86666666666667,23.52
"6359",1273,4,56,12.1333333333333,160.16
"6360",1273,5,28,1.4,17.64
"6361",1273,6,63,10.5,88.2
"6362",1273,7,56,6.53333333333333,31.36
"6363",1273,8,140,23.3333333333333,336
"6364",1273,9,63,15.75,47.25
"6365",1273,10,56,9.33333333333333,84
"6366",1273,11,175,11.6666666666667,168
"6367",1273,12,70,2.33333333333333,33.6
"6368",1273,13,147,4.9,38.22
"6369",1273,14,56,2.8,36.96
"6370",1273,15,56,5.6,50.4
"6371",1273,16,196,22.8666666666667,137.2
"6372",1273,17,63,3.15,18.9
"6373",1273,18,77,11.55,83.16
"6374",1273,19,175,8.75,63
"6375",1273,20,49,8.98333333333333,134.75
"6376",1273,21,56,3.73333333333333,64.96
"6377",1273,22,168,2.8,16.8
"6378",1273,23,49,5.71666666666667,54.88
"6379",1273,24,84,7,71.4
"6380",1274,2,49,7.35,119.07
"6381",1274,3,70,5.83333333333333,80.5
"6382",1274,4,161,24.15,231.84
"6383",1274,5,161,5.36666666666667,61.18
"6384",1274,6,140,9.33333333333333,56
"6385",1274,7,56,9.33333333333333,39.2
"6386",1274,8,56,7.46666666666667,31.36
"6387",1274,9,56,14,252
"6388",1274,10,70,5.83333333333333,101.5
"6389",1274,11,210,35,315
"6390",1274,12,56,14,168
"6391",1274,13,28,4.2,63
"6392",1274,14,63,6.3,109.62
"6393",1274,15,21,0.7,10.08
"6394",1274,16,175,5.83333333333333,59.5
"6395",1274,17,56,8.4,100.8
"6396",1274,18,182,15.1666666666667,200.2
"6397",1274,19,28,3.26666666666667,49
"6398",1274,20,35,4.08333333333333,66.15
"6399",1274,21,147,2.45,41.16
"6400",1274,22,21,3.15,54.81
"6401",1274,23,56,14,151.2
"6402",1274,24,70,12.8333333333333,200.2
"6403",1275,2,49,5.71666666666667,37.73
"6404",1275,3,56,1.86666666666667,21.28
"6405",1275,4,91,10.6166666666667,101.92
"6406",1275,5,70,9.33333333333333,140
"6407",1275,6,42,7,42
"6408",1275,7,70,9.33333333333333,123.2
"6409",1275,8,147,7.35,83.79
"6410",1275,9,56,0.933333333333333,13.44
"6411",1275,10,56,9.33333333333333,61.6
"6412",1275,11,147,34.3,514.5
"6413",1275,12,21,1.05,3.78
"6414",1275,13,154,20.5333333333333,246.4
"6415",1275,14,56,1.86666666666667,10.08
"6416",1275,15,21,1.05,11.97
"6417",1275,16,28,4.66666666666667,75.6
"6418",1275,17,70,4.66666666666667,70
"6419",1275,18,84,21,201.6
"6420",1275,19,182,6.06666666666667,105.56
"6421",1275,20,7,0.466666666666667,2.24
"6422",1275,21,84,16.8,60.48
"6423",1275,22,91,13.65,73.71
"6424",1275,23,7,0.233333333333333,3.92
"6425",1275,24,77,8.98333333333333,37.73
"6426",1276,2,119,19.8333333333333,357
"6427",1276,3,21,4.9,20.58
"6428",1276,4,49,9.8,135.24
"6429",1276,5,98,16.3333333333333,274.4
"6430",1276,6,189,22.05,383.67
"6431",1276,7,56,9.33333333333333,56
"6432",1276,8,28,4.2,47.88
"6433",1276,9,63,10.5,119.7
"6434",1276,10,21,4.9,32.34
"6435",1276,11,105,5.25,28.35
"6436",1276,12,21,2.8,38.64
"6437",1276,13,77,3.85,57.75
"6438",1276,14,70,3.5,18.9
"6439",1276,15,14,1.4,11.76
"6440",1276,16,182,15.1666666666667,191.1
"6441",1276,17,70,17.5,304.5
"6442",1276,18,133,22.1666666666667,146.3
"6443",1276,19,77,11.55,159.39
"6444",1276,20,56,9.33333333333333,134.4
"6445",1276,21,77,12.8333333333333,130.9
"6446",1276,22,126,4.2,60.48
"6447",1276,23,126,14.7,44.1
"6448",1276,24,84,5.6,77.28
"6449",1277,2,28,1.4,24.36
"6450",1277,3,21,1.05,15.12
"6451",1277,4,119,7.93333333333333,142.8
"6452",1277,5,84,2.8,45.36
"6453",1277,6,56,14,142.8
"6454",1277,7,21,3.15,28.35
"6455",1277,8,154,10.2666666666667,172.48
"6456",1277,9,56,3.73333333333333,42.56
"6457",1277,10,21,1.05,4.41
"6458",1277,11,175,26.25,299.25
"6459",1277,12,14,2.33333333333333,39.2
"6460",1277,13,182,21.2333333333333,343.98
"6461",1277,14,70,7,105
"6462",1277,15,70,11.6666666666667,168
"6463",1277,16,77,5.13333333333333,83.16
"6464",1277,17,63,10.5,69.3
"6465",1277,18,168,19.6,199.92
"6466",1277,19,154,17.9666666666667,280.28
"6467",1277,20,35,8.75,26.25
"6468",1277,21,77,5.13333333333333,58.52
"6469",1277,22,154,15.4,101.64
"6470",1277,23,112,3.73333333333333,64.96
"6471",1277,24,147,19.6,223.44
"6472",1278,2,91,4.55,30.03
"6473",1278,3,14,2.1,27.72
"6474",1278,4,133,13.3,199.5
"6475",1278,5,182,3.03333333333333,43.68
"6476",1278,6,196,29.4,282.24
"6477",1278,7,21,1.4,9.24
"6478",1278,8,77,6.41666666666667,103.95
"6479",1278,9,70,2.33333333333333,12.6
"6480",1278,10,14,2.1,16.38
"6481",1278,11,133,11.0833333333333,139.65
"6482",1278,12,70,17.5,315
"6483",1278,13,84,21,214.2
"6484",1278,14,63,10.5,138.6
"6485",1278,15,70,3.5,16.8
"6486",1278,16,154,10.2666666666667,160.16
"6487",1278,17,63,15.75,94.5
"6488",1278,18,56,2.8,11.76
"6489",1278,19,112,24.2666666666667,145.6
"6490",1278,20,56,9.33333333333333,84
"6491",1278,21,63,1.05,6.3
"6492",1278,22,112,16.8,171.36
"6493",1278,23,133,31.0333333333333,521.36
"6494",1278,24,14,0.933333333333333,8.96
"6495",1279,2,63,4.2,45.36
"6496",1279,3,70,2.33333333333333,18.2
"6497",1279,4,133,17.7333333333333,106.4
"6498",1279,5,119,3.96666666666667,21.42
"6499",1279,6,175,23.3333333333333,406
"6500",1279,7,14,1.16666666666667,18.2
"6501",1279,8,182,3.03333333333333,43.68
"6502",1279,9,70,7,21
"6503",1279,10,70,2.33333333333333,28
"6504",1279,11,189,25.2,105.84
"6505",1279,12,70,17.5,210
"6506",1279,13,133,4.43333333333333,71.82
